PJ21 Devices Disconnection Log
SP-D17-18,Offline,29/03/2019 11:10:29
SP-D19-20,Offline,29/03/2019 11:10:29
SP-D5,Offline,29/03/2019 11:10:29
SP-W1,Offline,29/03/2019 11:13:23
SP-V1,Offline,29/03/2019 11:13:23
SP-D17-18,Offline,29/03/2019 11:13:23
SP-D19-20,Offline,29/03/2019 11:13:23
SP-D5,Offline,29/03/2019 11:13:23
SP-W1,Offline,29/03/2019 11:16:02
SP-V1,Offline,29/03/2019 11:16:02
SP-D17-18,Offline,29/03/2019 11:16:02
SP-D19-20,Offline,29/03/2019 11:16:02
SP-D5,Offline,29/03/2019 11:16:02
SP-W1,Offline,29/03/2019 11:20:46
SP-D5,Offline,29/03/2019 11:20:46
SP-V1,Offline,29/03/2019 11:20:46
SP-D17-18,Offline,29/03/2019 11:20:46
SP-D19-20,Offline,29/03/2019 11:20:46
SP-W1,Offline,29/03/2019 11:21:48
SP-V1,Offline,29/03/2019 11:21:48
SP-D17-18,Offline,29/03/2019 11:21:48
SP-D19-20,Offline,29/03/2019 11:21:48
SP-D5,Offline,29/03/2019 11:21:48
SP-W1,Offline,29/03/2019 11:25:46
SP-V1,Offline,29/03/2019 11:25:46
SP-D17-18,Offline,29/03/2019 11:25:46
SP-D19-20,Offline,29/03/2019 11:25:46
SP-D5,Offline,29/03/2019 11:25:46
SP-W1,Offline,29/03/2019 13:56:36
SP-V1,Offline,29/03/2019 13:56:36
SP-D5,Offline,29/03/2019 13:56:36
SP-D17-18,Offline,29/03/2019 13:56:36
SP-D19-20,Offline,29/03/2019 13:56:36
SP-W1,Offline,29/03/2019 14:05:09
SP-V1,Offline,29/03/2019 14:05:09
SP-D17-18,Offline,29/03/2019 14:05:09
SP-D19-20,Offline,29/03/2019 14:05:09
SP-D5,Offline,29/03/2019 14:05:09
SP-W1,Offline,29/03/2019 14:06:38
SP-V1,Offline,29/03/2019 14:06:38
SP-D17-18,Offline,29/03/2019 14:06:38
SP-D19-20,Offline,29/03/2019 14:06:38
SP-D5,Offline,29/03/2019 14:06:38
SP-W1,Offline,29/03/2019 14:07:57
SP-V1,Offline,29/03/2019 14:07:57
SP-D17-18,Offline,29/03/2019 14:07:57
SP-D19-20,Offline,29/03/2019 14:07:57
SP-D5,Offline,29/03/2019 14:07:57
SP-W1,Offline,29/03/2019 14:09:53
SP-V1,Offline,29/03/2019 14:09:53
SP-D17-18,Offline,29/03/2019 14:09:53
SP-D19-20,Offline,29/03/2019 14:09:53
SP-D5,Offline,29/03/2019 14:09:53
SP-W1,Offline,29/03/2019 14:13:18
SP-V1,Offline,29/03/2019 14:13:18
SP-D17-18,Offline,29/03/2019 14:13:18
SP-D19-20,Offline,29/03/2019 14:13:18
SP-D5,Offline,29/03/2019 14:13:18
SP-W1,Offline,29/03/2019 14:21:31
SP-V1,Offline,29/03/2019 14:21:31
SP-D17-18,Offline,29/03/2019 14:21:31
SP-D19-20,Offline,29/03/2019 14:21:31
SP-D5,Offline,29/03/2019 14:21:31
SP-W1,Offline,29/03/2019 14:23:25
SP-V1,Offline,29/03/2019 14:23:25
SP-D17-18,Offline,29/03/2019 14:23:25
SP-D19-20,Offline,29/03/2019 14:23:25
